id,emp,comp,lastratingdate,left,rating,no_of_ratings,avg_rating,no_of_remarks,avg_remark_length,last,diff_days,month,year,company_id,company_reputation,support,oppose,rem_sup_type,rem_opp_type,last_2_months,last_6_months,last_12_months,num_ratings_2,num_ratings_6
2644,177,ujplihug,2017-03-18,0,3,28,3.071428571428572,0,0.0,2017-12-03,260.0,3,2017,5,0.1933701657458564,0,0,285.0,83.5,2.6666666666666665,2.833333333333333,3.071428571428572,3,6
3224,186,siexkzzo,2016-12-11,0,3,4,3.75,2,23.0,2017-12-03,357.0,12,2016,15,0.02631578947368421,0,2,46.0,0.0,3.6666666666666665,3.6666666666666665,3.75,3,3
1446,35,xccmgbjz,2016-12-16,1,3,1,3.0,2,15.5,2017-12-03,352.0,12,2016,27,0.2325581395348837,0,2,61.5,0.0,3.0,3.0,3.0,1,1
3395,28,fqsozvpv,2017-03-13,0,4,1,4.0,2,137.0,2017-12-03,265.0,3,2017,22,0.0,0,2,111.13333333333334,0.0,4.0,4.0,4.0,1,1
4609,265,wsmblohy,2017-06-03,0,2,3,3.0,0,0.0,2017-12-03,183.0,6,2017,4,0.18055555555555555,0,0,66.0,0.0,2.0,3.0,3.0,1,3
3063,43,lgqwnfsg,2017-03-20,0,2,83,1.3373493975903614,140,133.97142857142856,2017-12-03,258.0,3,2017,28,0.11363636363636365,13,127,106.95604395604396,13.15934065934066,1.0,1.0,1.1666666666666667,4,11
1064,77,rujnkvse,2016-11-18,0,3,2,3.5,4,63.0,2017-12-03,380.0,11,2016,25,0.0,0,4,17.0,0.0,3.5,3.5,3.5,2,2
3012,12,nmxkgvmi,2016-10-24,0,3,3,3.333333333333333,0,0.0,2017-12-03,405.0,10,2016,9,0.0,0,0,-100.0,-100.0,3.333333333333333,3.333333333333333,3.333333333333333,3,3
1123,36,vcqsbirc,2016-09-19,0,1,3,1.3333333333333333,0,0.0,2017-12-03,440.0,9,2016,23,0.18181818181818185,0,0,0.0,34.0,1.0,1.3333333333333333,1.3333333333333333,2,3
2239,956,phcvroct,2017-03-20,0,4,89,3.044943820224719,4,294.0,2017-12-03,258.0,3,2017,1,0.4883227176220807,0,4,111.8,65.09333333333333,1.6666666666666667,2.363636363636364,2.864864864864865,3,11
4573,197,wsmblohy,2017-03-17,0,2,9,2.0,14,93.14285714285714,2017-12-03,261.0,3,2017,4,0.18055555555555555,0,14,81.35897435897436,23.35897435897436,1.0,1.6,2.0,1,5
4051,71,ydqdpmvi,2017-01-27,0,4,66,2.9545454545454546,4,49.5,2017-12-03,310.0,1,2017,16,0.07453416149068323,0,4,189.0,0.0,3.1578947368421053,3.1282051282051277,2.96875,19,39
1154,53,iqdwmigj,2017-02-27,0,1,82,1.024390243902439,36,42.22222222222222,2017-12-03,279.0,2,2017,19,0.03669724770642202,7,29,85.91836734693878,9.979591836734693,1.0,1.0,1.0,4,11
954,145,ewpvmfbc,2016-11-03,0,2,2,2.5,0,0.0,2017-12-03,395.0,11,2016,3,0.06299212598425198,0,0,60.0,0.0,2.5,2.5,2.5,2,2
3137,77,siexkzzo,2017-03-20,0,1,61,1.0,0,0.0,2017-12-03,258.0,3,2017,15,0.02631578947368421,0,0,220.13432835820896,2.2686567164179103,1.0,1.0,1.0,2,9
1127,135,iqdwmigj,2017-02-02,1,1,53,3.924528301886793,4,130.0,2017-12-03,304.0,2,2017,19,0.03669724770642202,0,4,67.203125,42.10546875,4.0,4.0,3.9318181818181817,2,4
44,31,bnivzbfi,2017-03-19,0,4,53,4.0,88,154.1818181818182,2017-12-03,259.0,3,2017,6,0.0661764705882353,5,83,72.40893066980023,24.493537015276146,4.0,4.0,4.0,1,1
3232,197,siexkzzo,2017-02-13,0,2,65,2.0769230769230766,18,91.11111111111113,2017-12-03,293.0,2,2017,15,0.02631578947368421,3,15,211.62337662337663,34.72727272727273,2.0,2.0,2.055555555555556,1,1
2309,52,rcwkfavv,2017-03-20,0,4,95,3.978947368421053,2,43.0,2017-12-03,258.0,3,2017,7,0.10465116279069768,0,2,105.28458498023716,21.26086956521739,4.0,4.0,3.955555555555556,3,6
37,26,bnivzbfi,2017-03-20,0,2,262,2.370229007633588,2,1.0,2017-12-03,258.0,3,2017,6,0.0661764705882353,0,2,110.6024096385542,22.62650602409639,2.0,2.25,2.5405405405405403,4,12
4036,51,ydqdpmvi,2017-03-20,0,3,227,2.9691629955947136,46,44.73913043478261,2017-12-03,258.0,3,2017,16,0.07453416149068323,5,41,385.29545454545456,66.72727272727273,3.0,3.0,2.9782608695652173,6,17
1234,170,iqdwmigj,2017-02-28,0,4,77,1.6363636363636365,60,66.0,2017-12-03,278.0,2,2017,19,0.03669724770642202,8,52,103.43888888888887,18.838888888888892,1.5,1.818181818181818,1.4545454545454546,4,11
998,214,ewpvmfbc,2016-09-05,0,4,1,4.0,2,39.0,2017-12-03,454.0,9,2016,3,0.06299212598425198,2,0,-100.0,-100.0,4.0,4.0,4.0,1,1
1418,185,ugldwwzf,2017-03-17,0,2,5,3.6,2,20.0,2017-12-03,261.0,3,2017,17,0.14912280701754385,0,2,-100.0,-100.0,4.0,4.0,3.6,1,1
129,140,bnivzbfi,2017-03-20,0,3,150,2.993333333333333,18,212.44444444444446,2017-12-03,258.0,3,2017,6,0.0661764705882353,0,18,93.83703703703705,74.94814814814815,3.0,3.0,2.9863013698630136,6,11
2953,57,ejeyobsm,2016-12-17,0,4,55,3.381818181818182,32,42.625,2017-12-03,351.0,12,2016,20,0.0,9,23,52.7313432835821,15.089552238805972,3.2,3.3823529411764706,3.381818181818182,15,34
1415,180,ugldwwzf,2017-03-15,0,3,5,3.4,0,0.0,2017-12-03,263.0,3,2017,17,0.14912280701754385,0,0,-100.0,-100.0,4.0,4.0,3.4,2,2
2449,245,rcwkfavv,2016-12-24,0,3,89,3.5730337078651684,8,326.25,2017-12-03,344.0,12,2016,7,0.10465116279069768,0,8,167.8,3.566666666666667,3.5641025641025643,3.5416666666666665,3.5730337078651684,39,72
356,1,oecfwdaq,2016-08-06,1,3,16,3.125,0,0.0,2017-12-03,484.0,8,2016,11,0.3076923076923077,0,0,-100.0,-100.0,3.5,3.25,3.0909090909090913,2,4
1474,2,phcvroct,2016-10-02,1,1,325,1.043076923076923,0,0.0,2017-12-03,427.0,10,2016,1,0.4883227176220807,0,0,-100.0,-100.0,1.0,1.0,1.0,3,10
1030,18,rujnkvse,2017-03-17,0,3,23,3.1304347826086962,22,33.90909090909091,2017-12-03,261.0,3,2017,25,0.0,1,21,120.34615384615385,0.0,2.75,2.8,3.1578947368421053,4,5
402,18,yodaczsb,2017-12-03,0,3,203,3.1921182266009853,100,51.24,2017-12-03,0.0,12,2017,14,0.7808988764044944,7,93,57.87149917627677,10.100328947368421,3.0,3.0,2.967741935483871,3,6
3594,21,ojidyfnn,2016-08-06,0,2,3,3.0,2,122.0,2017-12-03,484.0,8,2016,29,0.017543859649122806,0,2,116.75,63.125,2.0,3.0,3.0,1,3
3082,8,siexkzzo,2016-02-11,0,4,30,3.8333333333333335,14,69.71428571428571,2017-12-03,661.0,2,2016,15,0.02631578947368421,2,12,0.0,266.0,4.0,3.8181818181818175,3.8333333333333335,1,22
3776,71,bhqczwkj,2017-03-03,0,3,27,2.7777777777777777,8,214.0,2017-12-03,275.0,3,2017,10,0.03211009174311927,1,7,92.0,0.0,3.333333333333333,2.7142857142857144,2.8076923076923075,3,21
704,286,yodaczsb,2017-03-20,0,2,25,3.08,2,110.0,2017-12-03,258.0,3,2017,14,0.7808988764044944,0,2,54.83333333333334,13.333333333333336,2.6666666666666665,3.0,3.08,3,6
2744,5,pfmjacpm,2017-10-03,0,4,2,3.5,0,0.0,2017-12-03,61.0,10,2017,33,0.0,0,0,90.0,0.0,3.5,3.5,3.5,2,2
3948,296,bhqczwkj,2017-03-03,0,3,16,2.5,12,31.16666666666667,2017-12-03,275.0,3,2017,10,0.03211009174311927,3,9,159.6,0.0,2.1818181818181817,2.5,2.5,11,16
3971,329,bhqczwkj,2017-03-13,0,2,8,2.375,10,63.8,2017-12-03,265.0,3,2017,10,0.03211009174311927,0,10,183.33333333333331,0.0,3.0,3.0,2.375,1,1
781,85,ocsicwng,2017-01-18,0,3,23,2.652173913043478,14,73.42857142857143,2017-12-03,319.0,1,2017,18,0.027027027027027032,1,13,130.0769230769231,7.615384615384616,3.0,3.0,2.888888888888889,1,2
4766,654,wsmblohy,2017-03-17,0,3,5,2.8,0,0.0,2017-12-03,261.0,3,2017,4,0.18055555555555555,0,0,182.0,144.5,3.0,3.0,2.8,1,1
4742,577,wsmblohy,2017-03-20,0,3,24,2.5,10,99.4,2017-12-03,258.0,3,2017,4,0.18055555555555555,0,10,130.64361702127658,38.106382978723396,2.5,2.333333333333333,2.5,2,6
3403,38,fqsozvpv,2017-03-14,0,3,1,3.0,6,78.33333333333333,2017-12-03,264.0,3,2017,22,0.0,0,6,-100.0,-100.0,3.0,3.0,3.0,1,1
2071,567,phcvroct,2017-11-03,0,3,19,2.8947368421052637,2,54.0,2017-12-03,30.0,11,2017,1,0.4883227176220807,0,2,125.15384615384615,0.0,3.0,3.0,2.8,1,1
320,441,bnivzbfi,2017-03-20,0,4,204,3.7843137254901964,14,53.42857142857143,2017-12-03,258.0,3,2017,6,0.0661764705882353,0,14,114.52542372881358,41.0,4.0,3.928571428571429,3.9166666666666665,4,14
4562,177,wsmblohy,2017-03-03,1,3,3,2.6666666666666665,0,0.0,2017-12-03,275.0,3,2017,4,0.18055555555555555,0,0,-100.0,-100.0,2.6666666666666665,2.6666666666666665,2.6666666666666665,3,3
113,121,bnivzbfi,2016-03-30,0,3,1,3.0,0,0.0,2017-12-03,613.0,3,2016,6,0.0661764705882353,0,0,-100.0,-100.0,3.0,3.0,3.0,1,1
228,270,bnivzbfi,2017-03-17,0,4,58,3.5517241379310347,0,0.0,2017-12-03,261.0,3,2017,6,0.0661764705882353,0,0,89.5,137.25,4.0,3.7777777777777777,3.6666666666666665,2,9
1408,170,ugldwwzf,2017-03-20,0,3,47,3.9574468085106393,0,0.0,2017-12-03,258.0,3,2017,17,0.14912280701754385,0,0,77.15094339622641,0.0,4.0,4.0,3.9574468085106393,3,10
1467,60,xccmgbjz,2017-03-13,0,4,2,4.0,8,16.25,2017-12-03,265.0,3,2017,27,0.2325581395348837,1,7,27.0,16.0,4.0,4.0,4.0,1,2
2358,127,rcwkfavv,2017-03-19,0,4,19,3.947368421052632,8,91.75,2017-12-03,259.0,3,2017,7,0.10465116279069768,1,7,185.44444444444446,0.0,4.0,4.0,3.947368421052632,2,6
1609,72,phcvroct,2016-09-30,1,1,102,2.323529411764706,24,77.0,2017-12-03,429.0,9,2016,1,0.4883227176220807,1,23,97.75308641975307,62.69135802469136,2.0,2.236842105263158,2.323529411764706,5,76
756,49,ocsicwng,2017-03-20,0,3,87,3.0574712643678166,20,84.0,2017-12-03,258.0,3,2017,18,0.027027027027027032,0,20,240.6190476190476,32.62301587301587,3.0,3.0,3.046511627906977,3,10
2410,187,rcwkfavv,2017-03-18,0,3,118,3.864406779661017,4,40.0,2017-12-03,260.0,3,2017,7,0.10465116279069768,0,4,161.85714285714286,73.66666666666667,4.0,4.0,3.9107142857142856,5,14
3337,355,siexkzzo,2016-08-08,0,3,12,3.0,0,0.0,2017-12-03,482.0,8,2016,15,0.02631578947368421,0,0,-100.0,-100.0,3.0,3.0,3.0,2,9
610,140,yodaczsb,2016-05-12,1,1,19,3.0,0,0.0,2017-12-03,570.0,5,2016,14,0.7808988764044944,0,0,-100.0,-100.0,3.0,3.0,3.0,13,14
3255,230,siexkzzo,2017-12-01,0,3,40,3.2,0,0.0,2017-12-03,2.0,12,2017,15,0.02631578947368421,0,0,182.125,69.25,3.0,3.0,3.125,2,2
78,81,bnivzbfi,2016-09-21,0,3,23,2.9565217391304346,0,0.0,2017-12-03,438.0,9,2016,6,0.0661764705882353,0,0,212.63636363636363,91.54545454545456,3.0,3.0,2.9565217391304346,3,14
4052,72,ydqdpmvi,2016-06-17,0,3,10,3.0,0,0.0,2017-12-03,534.0,6,2016,16,0.07453416149068323,0,0,184.94736842105263,0.0,3.0,2.7142857142857144,3.0,1,7
2721,377,ujplihug,2016-12-09,1,3,35,3.2857142857142856,6,165.33333333333334,2017-12-03,359.0,12,2016,5,0.1933701657458564,0,6,186.3076923076923,3.1538461538461537,3.25,3.2916666666666665,3.2857142857142856,4,24
3484,80,vwcdylha,2016-03-22,1,2,2,2.5,0,0.0,2017-12-03,621.0,3,2016,24,0.07017543859649122,0,0,-100.0,-100.0,2.5,2.5,2.5,2,2
2120,660,phcvroct,2017-02-13,0,3,13,3.2307692307692313,2,44.0,2017-12-03,293.0,2,2017,1,0.4883227176220807,0,2,426.71428571428567,0.0,3.0,3.0,3.272727272727273,1,1
1386,140,ugldwwzf,2017-02-16,0,4,99,3.9292929292929295,0,0.0,2017-12-03,290.0,2,2017,17,0.14912280701754385,0,0,57.35714285714285,27.285714285714285,4.0,4.0,4.0,2,3
1043,43,rujnkvse,2017-09-02,0,4,1,4.0,0,0.0,2017-12-03,92.0,9,2017,25,0.0,0,0,-100.0,-100.0,4.0,4.0,4.0,1,1
3373,6,fqsozvpv,2017-03-13,0,2,1,2.0,2,203.0,2017-12-03,265.0,3,2017,22,0.0,0,2,-100.0,-100.0,2.0,2.0,2.0,1,1
4297,150,jblrepyr,2016-10-21,0,4,1,4.0,0,0.0,2017-12-03,408.0,10,2016,2,0.0,0,0,102.0,0.0,4.0,4.0,4.0,1,1
866,13,ewpvmfbc,2016-02-23,0,3,4,3.5,2,46.0,2017-12-03,649.0,2,2016,3,0.06299212598425198,0,2,41.0,0.0,3.5,3.5,3.5,4,4
97,101,bnivzbfi,2017-03-20,0,2,312,2.6634615384615383,22,51.18181818181818,2017-12-03,258.0,3,2017,6,0.0661764705882353,1,21,81.59356966199505,25.89126853377265,2.5,2.333333333333333,2.2169811320754715,6,18
850,178,ocsicwng,2017-03-18,0,3,32,2.96875,22,78.27272727272727,2017-12-03,260.0,3,2017,18,0.027027027027027032,3,19,206.94117647058826,101.70588235294115,2.75,2.888888888888889,2.96875,4,9
4823,838,wsmblohy,2017-10-03,0,1,2,2.0,0,0.0,2017-12-03,61.0,10,2017,4,0.18055555555555555,0,0,138.72727272727272,0.0,2.0,2.0,2.0,2,2
116,124,bnivzbfi,2017-03-20,0,3,235,2.3489361702127662,344,44.627906976744185,2017-12-03,258.0,3,2017,6,0.0661764705882353,57,287,78.61818181818181,28.868686868686872,3.0,2.6,2.591836734693877,4,10
2985,97,ejeyobsm,2017-03-20,0,3,8,3.0,0,0.0,2017-12-03,258.0,3,2017,20,0.0,0,0,-100.0,-100.0,3.0,3.0,3.0,1,5
3952,302,bhqczwkj,2017-03-16,0,3,19,3.0,0,0.0,2017-12-03,262.0,3,2017,10,0.03211009174311927,0,0,37.0,0.0,3.0,2.5,3.0,1,4
4825,840,wsmblohy,2017-03-20,0,3,4,3.25,2,38.0,2017-12-03,258.0,3,2017,4,0.18055555555555555,0,2,165.5,130.5,4.0,4.0,3.25,1,1
2405,182,rcwkfavv,2016-05-12,0,-1,5,4.0,4,66.0,2017-12-03,570.0,5,2016,7,0.10465116279069768,2,2,149.0,0.0,4.0,4.0,4.0,4,4
2082,590,phcvroct,2016-07-26,0,4,4,3.75,6,17.333333333333332,2017-12-03,495.0,7,2016,1,0.4883227176220807,0,6,0.0,184.5,4.0,4.0,3.75,1,2
1932,278,phcvroct,2015-03-10,1,3,4,2.75,2,13.0,2017-12-03,999.0,3,2015,1,0.4883227176220807,0,2,-100.0,-100.0,2.75,2.75,2.75,4,4
73,75,bnivzbfi,2016-07-13,0,4,70,3.5571428571428565,2,27.0,2017-12-03,508.0,7,2016,6,0.0661764705882353,1,1,73.10526315789474,28.76315789473684,3.5,3.8,3.5571428571428565,4,25
3947,293,bhqczwkj,2017-03-16,0,3,19,2.631578947368421,20,94.1,2017-12-03,262.0,3,2017,10,0.03211009174311927,5,15,141.9047619047619,10.952380952380953,3.0,2.0,2.533333333333333,1,3
2956,60,ejeyobsm,2016-06-17,0,2,3,2.6666666666666665,0,0.0,2017-12-03,534.0,6,2016,20,0.0,0,0,-100.0,-100.0,2.6666666666666665,2.6666666666666665,2.6666666666666665,3,3
4466,31,wsmblohy,2017-03-17,0,4,18,2.3888888888888893,26,118.92307692307692,2017-12-03,261.0,3,2017,4,0.18055555555555555,0,26,154.42857142857142,34.739495798319325,3.0,1.8,2.3888888888888893,2,5
3040,16,lgqwnfsg,2017-03-20,0,3,94,2.8617021276595747,48,23.04166666666667,2017-12-03,258.0,3,2017,28,0.11363636363636365,9,39,192.5,3.225,3.0,3.0,2.833333333333333,3,9
1982,365,phcvroct,2015-06-07,0,1,15,2.8,24,29.66666666666667,2017-12-03,910.0,6,2015,1,0.4883227176220807,4,20,56.0,0.0,2.0,1.5,2.8,1,2
4283,127,jblrepyr,2017-05-03,0,3,23,2.652173913043478,0,0.0,2017-12-03,214.0,5,2017,2,0.0,0,0,163.45454545454547,0.0,3.0,2.642857142857143,2.6111111111111107,1,14
2098,620,phcvroct,2016-07-14,1,1,9,2.1111111111111107,0,0.0,2017-12-03,507.0,7,2016,1,0.4883227176220807,0,0,247.5,16.5,1.0,2.1111111111111107,2.1111111111111107,3,9
4514,75,wsmblohy,2017-03-20,0,3,17,2.764705882352941,14,47.28571428571429,2017-12-03,258.0,3,2017,4,0.18055555555555555,5,9,117.09756097560977,0.0,3.0,2.888888888888889,2.764705882352941,2,9
3302,301,siexkzzo,2017-03-15,0,3,17,3.2352941176470584,10,302.0,2017-12-03,263.0,3,2017,15,0.02631578947368421,0,10,153.52577319587633,26.010204081632647,1.0,2.2,3.0,1,5
4369,9,rcyiinms,2017-02-23,0,3,16,3.0,4,171.5,2017-12-03,283.0,2,2017,30,0.0,0,4,151.22222222222226,0.0,3.0,3.0,3.0,8,15
2476,287,rcwkfavv,2017-03-19,0,3,64,3.03125,0,0.0,2017-12-03,259.0,3,2017,7,0.10465116279069768,0,0,96.83333333333331,26.91666666666667,3.0,3.0,3.0,1,3
2477,288,rcwkfavv,2017-03-20,0,4,112,3.75,32,74.875,2017-12-03,258.0,3,2017,7,0.10465116279069768,3,29,191.96887159533074,10.565891472868218,4.0,4.0,3.9841269841269837,4,11
751,43,ocsicwng,2017-03-20,0,1,97,1.154639175257732,102,233.37254901960785,2017-12-03,258.0,3,2017,18,0.027027027027027032,4,98,221.63385826771653,7.480314960629921,1.0,1.0,1.0701754385964912,6,11
1923,264,phcvroct,2015-04-21,1,3,21,3.0476190476190474,0,0.0,2017-12-03,957.0,4,2015,1,0.4883227176220807,0,0,-100.0,-100.0,3.333333333333333,3.1666666666666665,3.0476190476190474,3,6
4644,344,wsmblohy,2017-03-17,0,3,10,3.2,4,44.0,2017-12-03,261.0,3,2017,4,0.18055555555555555,0,4,384.0,122.75,3.0,3.0,3.2,2,4
3753,42,bhqczwkj,2017-03-17,0,1,23,1.0434782608695652,16,82.625,2017-12-03,261.0,3,2017,10,0.03211009174311927,1,15,112.77631578947368,8.236842105263158,1.0,1.1,1.0434782608695652,4,10
233,275,bnivzbfi,2017-02-16,0,4,26,3.8461538461538463,18,36.0,2017-12-03,290.0,2,2017,6,0.0661764705882353,0,18,111.0,0.0,4.0,4.0,4.0,1,2
2154,775,phcvroct,2017-03-20,0,1,233,2.4248927038626613,4,55.0,2017-12-03,258.0,3,2017,1,0.4883227176220807,2,2,112.5,55.9,1.0,1.0,1.1884057971014492,5,13
2305,44,rcwkfavv,2017-03-14,0,3,15,3.1333333333333333,2,65.0,2017-12-03,264.0,3,2017,7,0.10465116279069768,0,2,33.5,0.0,3.0,3.0,3.0,1,1
2518,425,ujplihug,2017-03-19,1,1,91,1.2527472527472527,88,238.625,2017-12-03,259.0,3,2017,5,0.1933701657458564,5,83,149.61867704280158,48.114785992217904,1.1666666666666667,1.1666666666666667,1.2527472527472527,6,18
3156,101,siexkzzo,2017-03-16,0,3,78,2.833333333333333,2,20.0,2017-12-03,262.0,3,2017,15,0.02631578947368421,0,2,121.66666666666669,0.0,2.75,2.727272727272727,2.739130434782609,4,11
4377,17,rcyiinms,2017-06-03,0,4,6,3.6666666666666665,2,402.0,2017-12-03,183.0,6,2017,30,0.0,0,2,104.30769230769229,0.0,3.333333333333333,3.6666666666666665,3.6666666666666665,3,6
2225,933,phcvroct,2016-10-22,1,1,49,3.3673469387755097,0,0.0,2017-12-03,407.0,10,2016,1,0.4883227176220807,0,0,-100.0,-100.0,3.3,3.5,3.3673469387755097,10,40
1519,26,phcvroct,2017-11-03,0,1,27,1.2592592592592593,2,8.0,2017-12-03,30.0,11,2017,1,0.4883227176220807,2,0,133.4848484848485,31.57575757575757,1.0,1.0,1.0,1,1
515,77,yodaczsb,2016-08-12,1,3,6,3.1666666666666665,0,0.0,2017-12-03,478.0,8,2016,14,0.7808988764044944,0,0,-100.0,-100.0,3.5,3.0,3.1666666666666665,2,5
3392,25,fqsozvpv,2017-03-13,0,2,1,2.0,2,136.0,2017-12-03,265.0,3,2017,22,0.0,0,2,93.45454545454544,7.272727272727272,2.0,2.0,2.0,1,1
2345,111,rcwkfavv,2017-02-25,0,4,47,3.3191489361702127,14,146.71428571428572,2017-12-03,281.0,2,2017,7,0.10465116279069768,2,12,84.04347826086956,64.73913043478261,3.0,3.4,3.2564102564102564,1,10
3300,298,siexkzzo,2016-06-27,0,3,1,3.0,2,17.0,2017-12-03,524.0,6,2016,15,0.02631578947368421,1,1,-100.0,-100.0,3.0,3.0,3.0,1,1
3611,41,ojidyfnn,2016-01-06,0,1,6,2.333333333333333,2,144.0,2017-12-03,697.0,1,2016,29,0.017543859649122806,0,2,114.22222222222223,121.88888888888887,2.6,2.333333333333333,2.333333333333333,5,6
2804,57,ylpksopb,2016-09-11,0,3,10,3.4,16,59.0,2017-12-03,448.0,9,2016,21,0.18867924528301888,5,11,-100.0,-100.0,3.0,3.0,3.4,2,5
2864,15,dmgwoqhz,2017-03-17,0,4,82,3.475609756097561,78,54.74358974358975,2017-12-03,261.0,3,2017,31,0.027027027027027032,14,64,120.5,42.5,3.0,3.4285714285714284,3.4166666666666665,2,7
3090,18,siexkzzo,2016-02-09,0,3,11,3.1818181818181817,22,106.72727272727272,2017-12-03,663.0,2,2016,15,0.02631578947368421,7,15,203.32352941176467,105.29411764705885,3.0,3.2,3.1818181818181817,2,10
4223,36,jblrepyr,2017-01-23,0,2,1,2.0,2,14.0,2017-12-03,314.0,1,2017,2,0.0,1,1,-100.0,-100.0,2.0,2.0,2.0,1,1
3676,11,lydqevjo,2016-02-02,0,1,1,1.0,0,0.0,2017-12-03,670.0,2,2016,26,0.0,0,0,-100.0,-100.0,1.0,1.0,1.0,1,1
2594,112,ujplihug,2017-02-02,0,3,36,3.083333333333333,22,302.45454545454544,2017-12-03,304.0,2,2017,5,0.1933701657458564,2,20,208.0744680851064,34.265957446808514,3.0,3.1,3.0571428571428565,9,30
4342,241,jblrepyr,2017-05-03,0,3,100,2.78,0,0.0,2017-12-03,214.0,5,2017,2,0.0,0,0,120.53333333333332,0.0,3.0,3.0,2.7333333333333334,2,3
2774,22,ylpksopb,2017-03-16,0,3,62,3.1129032258064515,40,55.25,2017-12-03,262.0,3,2017,21,0.18867924528301888,3,37,91.23076923076924,0.0,3.0,2.875,2.96,3,8
3044,20,lgqwnfsg,2017-03-16,0,4,68,2.794117647058824,104,47.42307692307693,2017-12-03,262.0,3,2017,28,0.11363636363636365,31,73,88.32432432432432,6.4324324324324325,2.6666666666666665,2.6,2.851063829787234,3,5
1312,34,ugldwwzf,2017-03-20,0,4,134,3.1343283582089554,94,48.61702127659574,2017-12-03,258.0,3,2017,17,0.14912280701754385,7,87,58.39306358381503,6.0462427745664735,2.333333333333333,3.1,3.212121212121212,3,10
1933,280,phcvroct,2015-03-26,1,1,4,2.75,0,0.0,2017-12-03,983.0,3,2015,1,0.4883227176220807,0,0,-100.0,-100.0,2.75,2.75,2.75,4,4
1821,182,phcvroct,2017-03-20,1,3,22,1.9090909090909087,0,0.0,2017-12-03,258.0,3,2017,1,0.4883227176220807,0,0,-100.0,-100.0,1.5714285714285714,1.5714285714285714,1.5714285714285714,7,7
2976,87,ejeyobsm,2016-06-16,0,3,1,3.0,0,0.0,2017-12-03,535.0,6,2016,20,0.0,0,0,-100.0,-100.0,3.0,3.0,3.0,1,1
4384,24,rcyiinms,2017-02-27,0,4,3,4.0,2,345.0,2017-12-03,279.0,2,2017,30,0.0,0,2,82.0,0.0,4.0,4.0,4.0,1,1
2055,504,phcvroct,2016-01-28,1,3,11,3.1818181818181817,8,41.25,2017-12-03,675.0,1,2016,1,0.4883227176220807,1,7,96.5,0.0,2.0,3.1666666666666665,3.3,1,6
4003,14,ydqdpmvi,2017-03-19,0,4,258,2.6162790697674416,0,0.0,2017-12-03,259.0,3,2017,16,0.07453416149068323,0,0,140.86666666666667,9.866666666666667,2.8,2.1875,2.3372093023255816,5,16
2911,12,ejeyobsm,2017-03-16,0,4,33,3.121212121212121,36,64.27777777777777,2017-12-03,262.0,3,2017,20,0.0,2,34,69.0,33.666666666666664,3.0,3.5,3.5,1,2
2454,253,rcwkfavv,2017-03-20,0,4,165,3.145454545454545,8,32.75,2017-12-03,258.0,3,2017,7,0.10465116279069768,2,6,112.60830860534125,15.014792899408286,3.25,3.0769230769230766,3.1333333333333333,4,13
3794,99,bhqczwkj,2017-02-20,0,3,7,3.0,12,23.66666666666667,2017-12-03,286.0,2,2017,10,0.03211009174311927,0,12,-100.0,-100.0,3.0,3.0,3.0,1,6
2022,461,phcvroct,2017-03-19,0,1,325,1.4215384615384616,90,63.31111111111111,2017-12-03,259.0,3,2017,1,0.4883227176220807,8,82,61.42647058823529,15.705882352941178,1.0,1.0,1.0266666666666666,5,13
925,109,ewpvmfbc,2016-11-23,0,2,157,2.2866242038216558,42,223.76190476190484,2017-12-03,375.0,11,2016,3,0.06299212598425198,4,38,177.9754098360656,2.0327868852459017,2.2424242424242418,2.2524271844660197,2.2866242038216558,33,103
2894,47,dmgwoqhz,2017-03-20,0,3,127,3.0866141732283463,8,71.75,2017-12-03,258.0,3,2017,31,0.027027027027027032,1,7,145.48076923076925,7.6730769230769225,3.0,3.0,3.1486486486486487,4,12
1915,255,phcvroct,2017-03-20,0,1,189,1.4603174603174602,14,193.28571428571428,2017-12-03,258.0,3,2017,1,0.4883227176220807,0,14,165.11504424778758,17.16814159292035,1.0,1.0,1.1666666666666667,3,11
4529,125,wsmblohy,2017-07-03,0,1,8,1.5,3,104.33333333333331,2017-12-03,153.0,7,2017,4,0.18055555555555555,0,3,34.833333333333336,1.5,1.0,1.5714285714285714,1.5,1,7
1328,62,ugldwwzf,2016-12-29,0,2,3,2.6666666666666665,2,33.0,2017-12-03,339.0,12,2016,17,0.14912280701754385,0,2,-100.0,-100.0,2.0,2.6666666666666665,2.6666666666666665,1,3
2035,478,phcvroct,2017-03-17,0,3,16,2.5625,2,212.0,2017-12-03,261.0,3,2017,1,0.4883227176220807,0,2,303.57142857142856,76.28571428571429,2.0,2.0,2.583333333333333,1,1
3058,36,lgqwnfsg,2017-03-20,0,2,76,2.3421052631578947,88,68.61363636363636,2017-12-03,258.0,3,2017,28,0.11363636363636365,21,67,118.69189189189188,4.8054054054054065,1.3333333333333333,1.75,2.023809523809524,3,8
3987,2,ydqdpmvi,2017-06-03,0,3,115,3.008695652173913,12,340.3333333333333,2017-12-03,183.0,6,2017,16,0.07453416149068323,2,10,247.5263157894737,20.57894736842105,3.0,3.0,3.0357142857142856,1,4
1563,48,phcvroct,2017-03-19,0,3,124,3.161290322580645,2,7.0,2017-12-03,259.0,3,2017,1,0.4883227176220807,0,2,-100.0,-100.0,2.333333333333333,2.5384615384615383,2.7428571428571433,3,13
